tenure,Churn_flag,MonthlyCharges,SeniorCitizen,Contract_OneYear,Contract_TwoYear,InternetService_Fiber,OnlineSecurity_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract,MonthlyCharges_x_logT,TechSupport_x_logT
1,1,48.6,0,0,0,0,1,0,1,Month-to-month,0.0,0.0
17,0,70.8,0,0,0,1,0,0,1,Month-to-month,200.59150475918008,0.0
10,0,60.2,0,0,0,0,0,0,0,Month-to-month,138.61562259824157,0.0
15,0,55.2,0,1,0,0,0,1,0,One year,149.484371100842,2.70805020110221
40,1,55.8,1,0,0,0,1,0,1,Month-to-month,205.83947353955764,0.0
13,0,54.15,0,1,0,0,1,1,0,One year,138.89200770654222,2.5649493574615367
29,1,80.15,0,0,0,1,0,0,1,Month-to-month,269.8887607734159,0.0
3,1,75.5,0,0,0,1,0,0,1,Month-to-month,82.94522779444229,0.0
58,0,100.4,1,0,0,1,0,1,1,Month-to-month,407.6684782588605,4.060443010546419
45,0,62.55,0,1,0,0,1,1,1,One year,238.1067387351335,3.8066624897703196
72,0,70.45,0,0,1,0,1,1,1,Two year,301.29112808468113,4.276666119016055
68,0,85.5,0,1,0,1,1,0,1,One year,360.76790879255714,0.0
1,1,20.2,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
38,0,54.5,0,0,0,0,1,0,0,Month-to-month,198.24844570508802,0.0
2,0,20.75,0,0,0,0,0,0,0,Month-to-month,14.382803996618865,0.0
11,0,20.35,0,0,0,0,0,0,0,Month-to-month,48.797168801446844,0.0
20,0,91.0,1,1,0,1,0,0,1,One year,272.61163689341316,0.0
72,0,104.8,0,0,1,1,0,0,1,Two year,448.1946092728826,0.0
3,1,74.75,0,0,0,1,0,0,1,Month-to-month,82.12126857794121,0.0
23,1,104.05,0,0,0,1,0,1,1,Month-to-month,326.24817316742804,3.1354942159291497
40,0,51.1,0,0,0,0,0,1,1,Month-to-month,188.50174010522215,3.6888794541139363
62,0,89.8,1,0,0,1,0,0,1,Month-to-month,370.6166677770492,0.0
22,0,20.55,0,0,0,0,0,0,1,Month-to-month,63.5209224165134,0.0
11,0,64.05,0,0,0,0,1,0,0,Month-to-month,153.58519222273563,0.0
7,0,74.85,1,0,0,1,0,0,1,Month-to-month,145.65137465679018,0.0
13,1,96.65,0,0,0,1,1,0,1,Month-to-month,247.90235539865753,0.0
1,1,20.05,1,0,0,0,0,0,0,Month-to-month,0.0,0.0
39,1,103.45,0,0,0,1,0,0,1,Month-to-month,378.9954522921119,0.0
3,0,25.0,0,0,0,0,0,0,0,Month-to-month,27.465307216702744,0.0
58,0,20.3,0,0,1,0,0,0,0,Two year,82.42699311409231,0.0
6,0,26.35,0,0,0,0,0,0,0,Month-to-month,47.21286201415925,0.0
1,1,19.9,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
22,0,54.7,0,0,0,0,0,0,1,Month-to-month,169.0800221986999,0.0
14,1,46.35,0,0,0,0,0,0,0,Month-to-month,122.32030722766723,0.0
64,0,90.25,0,1,0,1,0,0,0,One year,375.33919827321034,0.0
1,1,19.95,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
6,0,20.65,0,0,0,0,0,0,0,Month-to-month,36.999833039559334,0.0
1,1,79.6,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
39,0,25.45,0,1,0,0,0,0,0,One year,93.23764389399949,0.0
20,0,19.5,0,1,0,0,0,0,0,One year,58.416779334302824,0.0
1,1,75.9,0,0,0,1,0,1,1,Month-to-month,0.0,0.0
1,1,76.2,0,0,0,1,0,0,0,Month-to-month,0.0,0.0
64,0,66.15,0,1,0,0,1,0,1,One year,275.1101159642423,0.0
1,1,19.25,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
46,0,69.1,0,0,0,0,0,0,1,Month-to-month,264.55912049739646,0.0
28,0,39.1,1,1,0,0,0,0,1,One year,130.28919634785046,0.0
33,0,20.05,0,0,0,0,0,0,0,Month-to-month,70.10497660740293,0.0
39,0,59.8,0,1,0,0,1,0,0,One year,219.08098643855283,0.0
42,1,84.3,0,0,0,1,0,1,1,Month-to-month,315.08554882128794,3.7376696182833684
1,0,48.6,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
7,1,79.0,0,0,0,1,0,0,1,Month-to-month,153.72690177536975,0.0
70,0,105.35,1,0,1,1,1,0,0,Two year,447.5789737499,0.0
65,0,25.1,0,0,1,0,0,0,1,Two year,104.7771204743805,0.0
1,0,49.75,0,0,0,0,1,0,0,Month-to-month,0.0,0.0
18,0,94.75,0,0,0,1,0,0,1,Month-to-month,273.8627240606616,0.0
24,0,93.0,0,0,0,1,0,0,1,Month-to-month,295.55900622235896,0.0
63,0,71.9,0,0,1,0,1,1,1,Two year,297.89138682755123,4.143134726391533
44,0,77.55,0,1,0,0,0,0,1,One year,293.4639061103611,0.0
4,0,19.85,0,0,0,0,0,0,1,Month-to-month,27.51794306822983,0.0
1,1,70.25,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
37,0,95.25,0,0,0,1,0,0,1,Month-to-month,343.93993117936236,0.0
10,1,84.6,1,0,0,1,0,0,1,Month-to-month,194.79869886729628,0.0
34,0,25.05,0,0,0,0,0,0,1,Month-to-month,88.33533114163485,0.0
35,0,53.15,0,1,0,0,1,0,0,One year,188.96674946816233,0.0
4,0,20.15,0,0,0,0,0,0,0,Month-to-month,27.93383137656579,0.0
39,0,101.25,1,0,0,1,0,1,1,Month-to-month,370.9356166706267,3.6635616461296463
43,0,100.55,1,1,0,1,0,0,1,One year,378.1886716329877,0.0
17,1,24.1,0,0,0,0,0,0,0,Month-to-month,68.28044159175481,0.0
61,0,25.3,0,0,1,0,0,0,0,Two year,104.00510876358479,0.0
49,0,71.8,0,1,0,0,1,0,0,One year,279.43269740434295,0.0
4,0,19.7,0,1,0,0,0,0,0,One year,27.309998914061843,0.0
64,0,49.85,0,0,1,0,0,1,0,Two year,207.32032170547964,4.1588830833596715
3,0,69.6,0,0,0,1,0,0,1,Month-to-month,76.46341529130044,0.0
1,0,19.75,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
40,0,80.8,0,1,0,1,0,0,0,One year,298.06145989240605,0.0
1,1,60.0,0,0,0,0,1,1,1,Month-to-month,0.0,0.0
8,1,86.55,0,0,0,1,0,0,1,Month-to-month,179.97566543238977,0.0
1,1,20.85,1,0,0,0,0,0,1,Month-to-month,0.0,0.0
34,0,64.2,1,1,0,0,0,1,0,One year,226.39234568035758,3.5263605246161616
1,0,35.0,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
39,1,50.75,0,0,0,0,0,0,1,Month-to-month,185.92575354107956,0.0
58,1,105.5,1,1,0,1,1,1,1,One year,428.3767376126472,4.060443010546419
45,0,19.2,0,0,1,0,0,0,0,Two year,73.08791980359014,0.0
6,1,85.15,1,0,0,1,1,0,1,Month-to-month,152.5683188047689,0.0
43,0,90.65,0,1,0,1,1,1,1,One year,340.9527904876214,3.7612001156935624
41,0,20.0,0,0,1,0,0,0,1,Two year,74.27144133408616,0.0
5,0,74.65,0,0,0,1,0,0,1,Month-to-month,120.14454016320559,0.0
72,0,61.2,0,0,1,0,1,1,1,Two year,261.73196648378257,4.276666119016055
4,0,19.95,0,1,0,0,0,0,0,One year,27.656572504341817,0.0
9,0,54.8,0,0,0,0,0,1,0,Month-to-month,120.40790683802483,2.1972245773362196
72,0,73.45,1,0,1,0,0,0,1,Two year,314.1211264417293,0.0
33,0,51.45,0,1,0,0,0,1,1,One year,179.89531403745042,3.4965075614664802
72,0,80.45,0,0,1,1,1,0,0,Two year,344.05778927484164,0.0
22,1,54.2,0,0,0,0,1,1,1,Month-to-month,167.53450097202074,3.091042453358316
70,1,109.5,0,1,0,1,0,1,1,One year,465.2102290044048,4.248495242049359
21,1,104.4,0,0,0,1,0,0,0,Month-to-month,317.8481424983254,0.0
15,0,85.3,0,0,0,1,0,0,0,Month-to-month,230.99668215401852,0.0
29,0,79.3,1,0,0,1,0,1,1,Month-to-month,267.02655931792737,3.367295829986474
15,0,76.5,0,0,0,0,0,1,0,Month-to-month,207.16584038431907,2.70805020110221
71,1,105.1,1,0,0,1,1,0,1,Month-to-month,448.0076550770422,0.0
72,0,25.4,1,0,1,0,0,0,0,Two year,108.6273194230078,0.0
19,0,86.85,0,0,0,1,0,0,1,Month-to-month,255.7245253406053,0.0
1,0,19.65,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
1,1,75.7,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
2,0,45.55,0,0,0,0,0,0,0,Month-to-month,31.572854074505507,0.0
11,0,78.1,1,0,0,1,0,0,1,Month-to-month,187.27562080555273,0.0
12,0,19.3,0,1,0,0,0,0,0,One year,47.958698340908406,0.0
70,0,110.5,0,0,1,1,0,1,1,Two year,469.4587242464542,4.248495242049359
20,1,90.8,1,0,0,1,0,0,0,Month-to-month,272.01249043870234,0.0
23,0,20.3,0,0,0,0,0,0,1,Month-to-month,63.65053258336174,0.0
49,0,81.35,1,0,1,0,1,1,0,Two year,316.59958125129947,3.8918202981106265
4,1,97.95,0,0,0,1,0,0,1,Month-to-month,135.7875326716933,0.0
32,1,108.15,0,0,0,1,1,1,1,Month-to-month,374.8193378877904,3.4657359027997265
2,0,55.3,0,0,0,0,0,0,1,Month-to-month,38.33103908496497,0.0
69,0,56.55,1,0,1,0,1,0,0,Two year,239.438722834975,0.0
6,1,80.5,0,0,0,1,0,0,1,Month-to-month,144.23663727285842,0.0
24,0,19.7,0,0,1,0,0,0,1,Two year,62.60766045785453,0.0
32,0,104.05,0,1,0,1,0,0,1,One year,360.60982068631154,0.0
27,0,52.85,0,0,1,0,1,0,0,Two year,174.18497836832879,0.0
27,1,104.3,1,0,0,1,1,1,1,Month-to-month,343.75578512425153,3.295836866004329
58,0,80.65,0,0,0,1,0,1,0,Month-to-month,327.4747288005687,4.060443010546419
1,1,71.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
18,0,24.65,0,0,1,0,0,0,1,Two year,71.24766383214045,0.0
47,0,21.3,0,0,1,0,0,0,1,Two year,82.00814391642425,0.0
70,0,110.2,0,0,1,1,0,1,1,Two year,468.18417567383943,4.248495242049359
13,1,89.4,0,0,0,1,0,1,0,Month-to-month,229.3064725570614,2.5649493574615367
36,0,51.05,0,0,0,0,1,0,0,Month-to-month,182.9386418081844,0.0
67,0,19.8,0,0,1,0,0,0,1,Two year,83.25291386394112,0.0
10,0,19.9,0,0,0,0,0,0,1,Month-to-month,45.82144335058151,0.0
19,0,87.3,1,0,0,1,1,0,1,Month-to-month,257.04952288123025,0.0
71,0,19.85,0,0,1,0,0,0,0,Two year,84.61419555927012,0.0
72,0,89.4,0,0,1,0,1,1,1,Two year,382.33395104003534,4.276666119016055
48,0,20.0,0,0,1,0,0,0,0,Two year,77.42402021815782,0.0
1,0,20.05,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
18,0,83.25,0,0,0,0,1,1,0,Month-to-month,240.6234488448557,2.8903717578961645
1,1,20.6,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
67,0,102.9,1,0,1,1,0,1,0,Two year,432.6628705353304,4.204692619390966
69,0,39.1,0,0,1,0,1,1,0,Two year,165.55356432975287,4.23410650459726
19,1,99.95,0,0,0,1,0,0,1,Month-to-month,294.2966759676857,0.0
72,0,114.5,1,0,1,1,1,1,1,Two year,489.67827062733835,4.276666119016055
38,0,20.2,1,0,1,0,0,0,0,Two year,73.47924042647298,0.0
40,0,55.8,1,1,0,0,0,0,0,One year,205.83947353955764,0.0
61,0,24.2,0,0,1,0,0,0,1,Two year,99.48314751299414,0.0
10,1,81.0,0,0,0,1,0,0,1,Month-to-month,186.50939253251772,0.0
32,0,72.8,0,1,0,0,1,1,1,One year,252.3055737238201,3.4657359027997265
21,0,99.85,0,0,0,1,0,0,1,Month-to-month,303.9955654066838,0.0
59,0,99.5,1,1,0,1,0,0,1,One year,405.7149756686191,0.0
13,1,70.15,1,0,0,1,0,0,1,Month-to-month,179.93119742592683,0.0
47,0,20.25,0,0,1,0,0,0,0,Two year,77.96548893462868,0.0
69,0,26.0,0,0,1,0,0,0,1,Two year,110.08676911952875,0.0
2,0,19.9,0,0,0,0,0,0,1,Month-to-month,13.79362889314291,0.0
22,0,19.05,0,0,0,0,0,0,0,Month-to-month,58.884358736475924,0.0
15,0,96.5,1,0,0,1,1,0,1,Month-to-month,261.32684440636325,0.0
53,0,19.85,0,0,1,0,0,0,0,Two year,78.81029448400963,0.0
28,0,25.7,1,0,0,0,0,0,0,Month-to-month,85.63765591150273,0.0
22,0,20.3,0,1,0,0,0,0,0,One year,62.748161803173815,0.0
1,1,70.15,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
16,0,91.55,1,0,0,1,0,1,1,Month-to-month,253.83049752105197,2.772588722239781
48,0,39.4,0,0,1,0,1,1,0,Two year,152.5253198297709,3.871201010907891
30,0,105.7,1,0,0,1,1,1,1,Month-to-month,359.50656324168983,3.4011973816621555
3,0,70.25,0,0,0,1,0,0,1,Month-to-month,77.17751327893471,0.0
57,0,93.75,1,0,1,1,1,1,0,Two year,379.03605635948907,4.04305126783455
68,1,96.55,1,1,0,1,1,0,1,One year,407.3934689347531,0.0
23,0,60.0,0,1,0,0,0,1,0,One year,188.12965295574898,3.1354942159291497
65,0,59.8,0,0,1,0,0,1,1,Two year,249.62835873975908,4.174387269895637
44,0,90.65,0,1,0,1,0,0,1,One year,343.0367903146904,0.0
71,0,109.0,0,0,1,1,1,0,1,Two year,464.63210659750337,0.0
37,0,68.1,0,1,0,0,1,1,0,One year,245.90350985107165,3.6109179126442243
12,0,20.4,0,0,0,0,0,0,0,Month-to-month,50.6920956556752,0.0
69,0,81.95,0,0,1,0,0,1,1,Two year,346.9850280517454,4.23410650459726
35,0,60.55,0,0,0,0,1,0,0,Month-to-month,215.27632512318397,0.0
5,0,65.6,0,0,0,0,0,1,1,Month-to-month,105.57912705567696,1.6094379124341003
58,0,82.5,0,0,1,1,0,0,0,Two year,334.98654837007956,0.0
72,0,82.3,0,0,1,0,1,1,1,Two year,351.96962159502135,4.276666119016055
72,0,68.15,0,0,1,0,1,1,0,Two year,291.4547960109442,4.276666119016055
1,0,20.3,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
39,1,95.55,0,1,0,1,1,1,1,One year,350.05331528768767,3.6635616461296463
53,0,20.2,0,1,0,0,0,0,0,One year,80.19989665375286,0.0
27,0,89.2,0,0,0,1,0,1,1,Month-to-month,293.9886484475862,3.295836866004329
1,1,69.65,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
1,1,89.3,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
18,0,74.8,0,0,0,1,1,0,0,Month-to-month,216.1998074906331,0.0
46,0,20.2,0,0,1,0,0,0,1,Two year,77.33855620907971,0.0
72,0,84.4,0,0,1,0,1,1,1,Two year,360.9506204449551,4.276666119016055
36,1,87.55,0,0,0,1,0,1,1,Month-to-month,313.73708306183244,3.58351893845611
4,0,25.15,0,0,0,0,0,0,1,Month-to-month,34.86530318216525,0.0
25,0,19.8,0,0,1,0,0,0,0,Two year,63.73374133239037,0.0
40,0,50.85,0,0,0,0,0,0,1,Month-to-month,187.57952024169367,0.0
63,0,102.4,0,0,0,1,0,0,1,Month-to-month,424.256995982493,0.0
15,1,96.3,1,0,0,1,1,1,1,Month-to-month,260.78523436614284,2.70805020110221
14,0,55.5,0,0,0,0,0,0,1,Month-to-month,146.46768179364685,0.0
72,0,109.75,1,0,1,1,0,1,1,Two year,469.36410656201207,4.276666119016055
39,0,106.4,0,0,0,1,1,0,1,Month-to-month,389.80295914819436,0.0
47,0,60.0,0,0,1,0,1,0,1,Two year,231.00885610260352,0.0
19,0,88.8,0,0,0,1,1,1,1,Month-to-month,261.4661813499799,2.9444389791664403
5,1,85.2,0,0,0,1,0,0,1,Month-to-month,137.12411013938535,0.0
13,1,35.1,0,0,0,0,0,0,1,Month-to-month,90.02972244689994,0.0
17,0,80.05,0,0,0,1,0,0,0,Month-to-month,226.7987281917001,0.0
34,0,75.55,1,0,0,1,0,0,1,Month-to-month,266.416537634751,0.0
42,0,49.55,0,0,0,0,0,0,1,Month-to-month,185.2015295859409,0.0
5,1,81.3,0,0,0,1,0,0,1,Month-to-month,130.84730228089234,0.0
71,0,23.9,0,0,1,0,0,0,0,Two year,101.87804906128743,0.0
19,0,66.4,1,0,0,0,1,0,0,Month-to-month,195.51074821665165,0.0
2,1,19.6,0,0,0,0,0,0,1,Month-to-month,13.585684738974928,0.0
57,0,18.8,0,0,1,0,0,0,0,Two year,76.00936383528955,0.0
72,0,108.4,0,0,1,1,0,1,1,Two year,463.5906073013404,4.276666119016055
6,0,85.95,0,0,0,1,0,0,1,Month-to-month,154.00172638015133,0.0
17,1,85.45,0,0,0,1,0,0,1,Month-to-month,242.09808024960367,0.0
61,0,80.9,0,0,1,0,0,0,0,Two year,332.5696956116209,0.0
1,1,71.0,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
48,0,111.8,0,0,1,1,1,1,0,Two year,432.80027301950224,3.871201010907891
16,0,20.6,0,0,0,0,0,0,1,Month-to-month,57.115327678139494,0.0
9,1,85.05,1,0,0,1,0,0,1,Month-to-month,186.87395030244548,0.0
3,0,44.6,0,0,0,0,0,0,0,Month-to-month,48.998108074597695,0.0
1,1,44.4,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
65,0,105.1,0,0,1,1,0,0,0,Two year,438.7281020660314,0.0
70,0,115.15,0,0,1,1,1,1,1,Two year,489.21422712198375,4.248495242049359
60,0,59.8,0,1,0,0,1,0,1,One year,244.8418048208816,0.0
69,0,26.3,0,1,0,0,0,0,1,One year,111.35700107090793,0.0
35,0,70.55,1,0,0,1,0,0,0,Month-to-month,250.8298057380781,0.0
22,0,20.05,0,0,0,0,0,0,1,Month-to-month,61.97540118983424,0.0
66,0,79.85,0,0,1,0,0,0,0,Two year,334.54393115081,0.0
1,1,70.3,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
1,1,79.35,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
34,0,90.05,0,0,0,1,0,0,1,Month-to-month,317.5487652416853,0.0
72,0,24.45,0,0,1,0,0,0,0,Two year,104.56448660994255,0.0
31,0,59.95,0,1,0,0,1,1,0,One year,205.86753290888453,3.4339872044851463
30,0,25.35,0,1,0,0,0,0,0,One year,86.22035362513564,0.0
9,1,90.8,0,0,0,1,0,0,1,Month-to-month,199.50799162212874,0.0
20,1,70.45,0,0,0,1,0,0,1,Month-to-month,211.04933867187867,0.0
19,0,34.3,1,0,0,0,0,0,1,Month-to-month,100.9942569854089,0.0
65,0,105.05,0,0,0,1,1,0,1,Month-to-month,438.51938270253663,0.0
30,0,19.3,0,0,1,0,0,0,0,Two year,65.64310946607961,0.0
6,0,19.15,0,1,0,0,0,0,0,One year,34.31219383571725,0.0
2,0,51.4,0,0,0,0,0,0,0,Month-to-month,35.62776508078119,0.0
53,0,71.85,0,0,0,0,1,1,0,Month-to-month,285.2654739887199,3.970291913552122
7,0,75.4,1,0,0,1,0,0,1,Month-to-month,146.72162523877063,0.0
61,0,49.7,0,1,0,0,1,0,1,One year,204.31043104941358,0.0
70,1,45.25,1,1,0,0,0,0,1,One year,192.24440970273352,0.0
13,0,78.75,0,0,0,0,1,0,1,Month-to-month,201.98976190009603,0.0
35,0,81.6,1,1,0,1,0,0,1,One year,290.11640181753614,0.0
2,0,70.4,0,0,0,1,0,0,1,Month-to-month,48.79756151142015,0.0
3,1,75.8,0,0,0,1,0,0,1,Month-to-month,83.27481148104272,0.0
3,0,76.1,0,0,0,1,0,0,0,Month-to-month,83.60439516764315,0.0
62,0,94.0,0,1,0,1,0,0,1,One year,387.9506321942386,0.0
72,0,103.95,0,0,1,1,1,1,0,Two year,444.559443071719,4.276666119016055
63,0,19.95,0,0,1,0,0,0,1,Two year,82.65553779151107,0.0
20,1,71.3,1,0,0,1,0,0,0,Month-to-month,213.59571110439953,0.0
35,0,110.8,1,1,0,1,1,1,1,One year,393.93256521302703,3.5553480614894135
21,1,69.1,1,0,0,1,0,0,1,Month-to-month,210.3765004466885,0.0
62,0,96.1,0,1,0,1,1,0,0,One year,396.6176144028333,0.0
15,0,48.8,0,0,0,0,0,0,1,Month-to-month,132.15284981378784,0.0
55,0,50.55,0,0,0,0,1,0,1,Month-to-month,202.5706925135014,0.0
11,0,44.65,0,0,0,0,0,0,1,Month-to-month,107.06602393044724,0.0
17,1,88.25,0,0,0,1,0,0,0,Month-to-month,250.03107761296107,0.0
61,0,19.45,0,1,0,0,0,0,0,One year,79.9564966581709,0.0
71,0,89.3,0,0,1,0,1,1,0,Two year,380.65731301978946,4.2626798770413155
2,1,70.0,0,0,0,1,0,0,0,Month-to-month,48.52030263919617,0.0
35,0,19.25,0,0,1,0,0,0,0,Two year,68.44045018367122,0.0
17,0,70.5,0,0,0,1,0,0,0,Month-to-month,199.74154075596323,0.0
21,1,97.35,0,0,0,1,0,0,1,Month-to-month,296.3842593123752,0.0
47,0,19.65,0,0,1,0,0,0,0,Two year,75.65540037360265,0.0
3,0,20.85,0,0,0,0,0,0,0,Month-to-month,22.90606621873009,0.0
3,0,19.65,0,0,0,0,0,0,1,Month-to-month,21.587731472328354,0.0
44,0,19.35,1,0,1,0,0,0,1,Two year,73.22406941631836,0.0
1,0,44.0,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
44,0,94.4,0,1,0,1,0,0,0,One year,357.2275014418839,0.0
5,1,25.9,0,0,0,0,0,0,1,Month-to-month,41.68444193204319,0.0
24,1,55.65,0,0,0,0,1,0,1,Month-to-month,176.85869565886318,0.0
1,1,69.65,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
18,0,75.4,0,0,0,1,1,0,1,Month-to-month,217.93403054537083,0.0
10,1,100.6,0,0,0,1,0,0,1,Month-to-month,231.640060355201,0.0
65,0,71.0,0,0,1,0,1,0,0,Two year,296.3814961625902,0.0
1,1,86.0,1,0,0,1,0,0,1,Month-to-month,0.0,0.0
53,1,106.95,0,1,0,1,1,0,1,One year,424.6227201543995,0.0
3,0,21.2,0,1,0,0,0,0,0,One year,23.290580519763928,0.0
33,0,61.05,0,0,1,0,1,1,1,Two year,213.4617866275286,3.4965075614664802
3,1,29.6,0,0,0,0,0,0,1,Month-to-month,32.51892374457605,0.0
34,0,79.95,0,1,0,0,1,1,1,One year,281.9325239430621,3.5263605246161616
14,0,19.7,0,0,1,0,0,0,1,Two year,51.989429393420586,0.0
13,0,20.3,0,0,0,0,0,0,1,Month-to-month,52.068471956469196,0.0
46,1,59.9,1,1,0,0,0,1,1,One year,229.33561964969678,3.828641396489095
23,0,24.35,0,1,0,0,0,0,0,One year,76.3492841578748,0.0
47,0,19.75,0,0,1,0,0,0,0,Two year,76.04041513377365,0.0
17,0,50.3,0,0,0,0,1,0,1,Month-to-month,142.51063120602765,0.0
49,1,95.6,0,0,0,1,0,0,1,Month-to-month,372.05802049937586,0.0
59,0,50.25,1,0,0,0,0,0,1,Month-to-month,204.89625655626241,0.0
69,0,85.35,0,0,1,0,1,1,1,Two year,361.38099016737607,4.23410650459726
11,1,41.6,0,1,0,0,0,0,1,One year,99.75244334841223,0.0
10,0,51.65,0,0,0,0,1,0,1,Month-to-month,118.92852005314246,0.0
12,0,24.0,0,0,1,0,0,0,1,Two year,59.63775959491201,0.0
45,1,100.85,0,0,0,1,0,0,1,Month-to-month,383.9019120933367,0.0
39,0,59.85,0,0,0,0,0,0,1,Month-to-month,219.26416452085934,0.0
71,0,25.45,1,0,1,0,0,0,0,Two year,108.48520287070147,0.0
71,0,23.9,0,0,1,0,0,0,0,Two year,101.87804906128743,0.0
33,0,24.15,0,1,0,0,0,0,0,One year,84.4406576094155,0.0
67,0,75.7,1,0,0,1,0,0,1,Month-to-month,318.2952312878961,0.0
37,1,40.2,0,0,0,0,1,0,0,Month-to-month,145.15890008829783,0.0
49,1,84.5,0,0,0,1,0,0,0,Month-to-month,328.8588151903479,0.0
9,0,50.85,0,0,0,0,0,0,0,Month-to-month,111.72886975754676,0.0
52,0,91.6,0,0,1,1,1,1,1,Two year,361.9339246220587,3.9512437185814275
70,0,98.9,0,1,0,1,0,0,0,One year,420.1761794386817,0.0
1,0,85.0,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
14,1,78.95,1,0,0,1,0,0,1,Month-to-month,208.35357617312465,0.0
1,0,44.3,0,0,0,0,0,0,1,Month-to-month,0.0,0.0
1,1,20.2,0,0,0,0,0,0,0,Month-to-month,0.0,0.0
52,0,80.2,0,1,0,1,0,0,1,One year,316.8897462302305,0.0
6,0,60.9,0,0,0,0,0,0,0,Month-to-month,109.11815167598854,0.0
7,0,34.2,0,0,0,0,1,0,0,Month-to-month,66.55012709769171,0.0
47,1,85.2,1,0,0,1,0,0,1,Month-to-month,328.032575665697,0.0
26,0,87.15,0,1,0,1,1,1,1,One year,283.9431132885722,3.258096538021482
25,0,54.3,0,0,0,0,1,1,0,Month-to-month,174.78495729034327,3.2188758248682006
69,0,19.1,0,0,1,0,0,0,1,Two year,80.87143423780766,0.0
72,0,112.75,0,0,1,1,1,1,1,Two year,482.19410491906024,4.276666119016055
4,0,19.95,0,0,0,0,0,0,1,Month-to-month,27.656572504341817,0.0
59,0,19.5,0,0,1,0,0,0,0,Two year,79.51198015616153,0.0
67,0,65.55,0,0,1,0,1,0,0,Two year,275.6176012010778,0.0
26,0,78.8,1,0,0,1,0,0,1,Month-to-month,256.7380071960928,0.0
27,0,78.2,0,1,0,0,0,1,0,One year,257.7344429215386,3.295836866004329
72,0,105.25,0,0,1,1,1,0,0,Two year,450.11910902643984,0.0
6,0,89.25,0,0,0,1,0,1,1,Month-to-month,159.9145326286039,1.791759469228055
62,0,20.65,0,0,1,0,0,0,0,Two year,85.22532505118113,0.0
20,0,68.7,0,1,0,0,0,1,1,One year,205.8068071931592,2.995732273553991
6,0,78.65,0,0,0,0,1,1,0,Month-to-month,140.92188225478654,1.791759469228055
51,0,24.75,0,0,1,0,0,0,0,Two year,97.31268440992706,0.0
61,0,19.75,0,0,1,0,0,0,0,Two year,81.1897588174229,0.0
62,0,89.1,1,0,0,1,1,0,1,Month-to-month,367.7276737075176,0.0
72,0,84.7,0,0,1,1,1,1,1,Two year,362.2336202806599,4.276666119016055
13,1,98.0,1,0,0,1,0,0,1,Month-to-month,251.3650370312306,0.0
5,1,94.45,0,0,0,1,0,0,1,Month-to-month,152.01141082940077,0.0
3,1,105.0,1,0,0,1,0,0,1,Month-to-month,115.35429031015153,0.0
26,1,93.85,1,0,0,1,0,0,1,Month-to-month,305.7723600933161,0.0
13,0,59.9,1,0,0,0,0,0,1,Month-to-month,153.64046651194604,0.0
38,0,19.95,0,0,1,0,0,0,1,Two year,72.56984388654139,0.0
8,1,84.0,1,0,0,1,0,0,1,Month-to-month,174.6730895011062,0.0
34,0,108.9,1,0,0,1,0,1,1,Month-to-month,384.02066113070003,3.5263605246161616
18,0,33.6,0,0,0,0,1,0,0,Month-to-month,97.11649106531114,0.0
56,0,85.85,0,1,0,1,0,1,1,One year,345.5764426496126,4.02535169073515
36,0,34.85,0,0,0,0,0,1,1,Month-to-month,124.88563500519544,3.58351893845611
9,1,48.75,0,0,0,0,0,0,1,Month-to-month,107.11469814514071,0.0
1,1,84.85,0,0,0,1,0,0,1,Month-to-month,0.0,0.0
12,1,56.65,0,0,0,0,1,1,0,Month-to-month,140.7699617104902,2.4849066497880004
57,0,95.3,1,0,0,1,0,1,1,Month-to-month,385.3027858246326,4.04305126783455
42,1,73.9,0,1,0,0,1,1,0,One year,276.21378479114094,3.7376696182833684
33,1,24.5,0,0,1,0,0,0,1,Two year,85.66443525592877,0.0
