customerID,tenure_actual,Churn_actual,MonthlyCharges,Contract,RMST_months,CLV_discounted,Remaining_CLV
8317-BVKSO,14,0,20.05,Month-to-month,71.58978209794773,1021.188738784489,874.1343245399876
5702-KVQRD,71,0,82.55,Two year,70.76027631685062,4167.935398682558,78.99219900173705
0083-PIVIK,64,0,81.25,One year,70.46389139873837,4089.434889794105,583.7670782185367
9210-IAHGH,7,1,70.75,Month-to-month,71.74921946217532,3609.4513274786686,0.0
6169-PGNCD,57,0,74.3,Two year,71.80313739340143,3792.6934526170753,1023.8432362169541
0023-XUOPT,13,1,94.1,Month-to-month,71.46130915518992,4786.272789715006,0.0
4592-IWTJI,3,1,29.7,Month-to-month,71.56400741656617,1512.275945544806,0.0
4909-JOUPP,72,0,109.7,Two year,71.81865602750634,5600.616081988008,0.0
4657-FWVFY,40,0,96.35,Month-to-month,70.96983963489006,4875.471717332712,2560.841518748868
2257-BOVXD,14,0,66.6,Month-to-month,71.05627362780636,3373.142665065429,2881.8422509017773
7729-JTEEC,2,0,44.5,Month-to-month,71.74720824700424,2270.207974151723,2226.3941544321724
7632-MNYOY,66,1,110.9,One year,71.67663404356315,5653.498555450811,0.0
6518-LGAOV,38,1,105.0,Month-to-month,71.711767035538,5354.689905279472,0.0
7242-QZLXF,1,1,25.3,Month-to-month,71.64877185611107,1289.3768959352976,0.0
4576-CSAJH,22,1,55.15,One year,70.7244542505513,2783.4592253464666,0.0
1000-AJSLD,1,1,20.1,Month-to-month,71.67034745931602,1024.5974872305696,0.0
9696-RMYBA,5,0,80.1,Month-to-month,71.76235787264672,4087.020152863691,3886.9087543199753
8690-UPCZI,29,0,69.05,One year,70.95586928230662,3493.5312040084755,2355.436943909498
1062-LHZOD,1,1,69.9,Month-to-month,71.73364920842363,3565.5076601044,0.0
9770-LXDBK,3,0,20.4,Month-to-month,71.65740539603974,1039.7494399278153,1009.440847707068
4086-WITJG,71,0,19.7,Two year,71.73484343647146,1004.8837787381036,19.367473871313077
8344-WFMFH,9,0,50.1,Month-to-month,71.62563338115433,2552.6548753923366,2322.437827313883
9600-NAXZN,43,1,101.4,Month-to-month,70.85316683222737,5124.696869116288,0.0
8822-KNBHV,48,0,83.45,One year,71.53268204722573,4247.746877457856,1748.2136864172066
8404-FYDIB,26,0,86.65,Month-to-month,71.53117639632788,4410.562837293596,3156.070800438796
2791-SFVEW,9,0,20.15,Month-to-month,71.53483317701455,1025.692341956272,933.0087842437191
6457-USBER,1,1,80.8,Month-to-month,71.70192062350395,4120.137908849059,0.0
6762-NSODU,46,0,19.4,Two year,71.7421899526483,989.6568323680353,438.98994150775206
4662-EKDPQ,2,1,62.05,Month-to-month,71.62870366493524,3161.6230853671523,0.0
9248-OJYKK,1,1,76.45,Month-to-month,71.77551858227595,3901.318082677787,0.0
9888-ZCUMM,64,0,60.05,Two year,71.75697659135969,3063.81754434746,455.04135494108357
3398-FSHON,12,1,91.3,Month-to-month,71.6333218653764,4652.217835011037,0.0
3319-DWOEP,6,1,95.75,Month-to-month,70.94864437627953,4844.027883242352,0.0
1074-WVEVG,59,0,20.35,One year,71.03907369660342,1030.4957804177957,239.2550318502093
9979-RGMZT,7,0,94.05,One year,71.05951403181405,4763.586993251498,4428.777031735639
6437-UDQJM,72,0,84.1,Two year,70.95367545780562,4254.87583999051,0.0
1226-IENZN,16,0,78.75,Month-to-month,71.52124682816215,4008.0292936581886,3340.67272919808
2108-GLPQB,25,0,55.55,Month-to-month,71.75418323219057,2834.1399780410306,2066.2319566588203
9259-PACGQ,34,1,62.65,Month-to-month,71.62576857640356,3192.096883567156,0.0
4415-IJZTP,1,1,74.5,Month-to-month,71.75811446310911,3801.1176708592,0.0
1465-VINDH,10,1,102.1,Month-to-month,71.42696546581605,5191.314318824729,0.0
5474-LAMUQ,24,0,20.1,One year,70.86801308621108,1016.0015499289312,747.8857273577437
3468-DRVQJ,10,0,70.3,One year,70.68039144816521,3546.436186416846,3181.9783362342155
1122-YJBCS,69,0,53.65,One year,71.5701927231716,2731.9479012850406,154.90044754018712
4990-ALDGW,57,0,20.75,Two year,71.7153994629942,1058.2288369670416,285.14440338609216
4816-OKWNX,50,0,103.4,One year,71.0063082097921,5234.225325366164,1973.1277038061119
3315-IKYZQ,28,0,50.8,One year,71.55618209871639,2586.442117215593,1786.222510300814
2810-FTLEM,16,1,50.15,Month-to-month,71.16332362918968,2542.8495695190204,0.0
4747-LCAQL,25,0,79.0,Month-to-month,71.49115376496314,4019.4870021373545,2925.1307140888257
3411-WLRSQ,3,0,74.6,Month-to-month,71.80157162952493,3807.9450011573335,3697.2840826374004
0898-XCGTF,61,0,96.5,One year,70.89031173152749,4878.966812519356,964.8275227052914
8006-PYCSW,2,0,20.1,Month-to-month,71.72094040340514,1025.1387778341825,1005.3430672686495
8249-THVEC,51,0,19.4,One year,71.49153837743943,987.0678709534786,360.0285881279455
8722-PRFDV,71,0,77.55,Two year,71.57503364566773,3949.1758558477654,75.91236832915337
2164-SOQXL,20,0,20.05,Month-to-month,71.75569070430397,1022.9594976236666,806.7239601749003
4020-KIUDI,6,0,19.85,Month-to-month,71.73713565206397,1012.5593942117844,952.7347016931658
5850-BDWCY,6,0,20.2,Month-to-month,70.83469493060274,1020.6970562728361,959.219788678718
2038-YSEZE,29,0,67.45,Month-to-month,71.28610734963713,3424.458879896821,2315.7560300769146
0827-ITJPH,36,0,18.55,Two year,71.66595433182037,945.542857164585,554.291939724198
8799-OXZMD,28,0,29.75,Month-to-month,71.6342884193757,1515.9351400928367,1047.6029463840223
1925-TIBLE,7,1,86.5,Month-to-month,70.87519850611676,4372.676702204791,0.0
1705-GUHPV,63,0,24.2,Two year,71.6615769757295,1233.481998720624,204.51266314487188
4779-ZGICK,48,0,23.55,Two year,70.60420592899756,1187.072588771349,479.60497663081065
0048-PIHNL,49,0,20.45,One year,71.4340136193677,1039.865011304218,411.3145890051339
0818-OCPZO,27,1,81.45,Month-to-month,71.77525612580985,4156.4615847143505,0.0
3967-KXAPS,72,0,92.3,Two year,71.65630736222354,4704.302581607409,0.0
1447-GIQMR,1,1,69.15,Month-to-month,71.57668285545729,3521.472853253682,0.0
3704-IEAXF,72,0,53.65,Two year,71.79011745030277,2738.228626137752,0.0
6810-VCAEX,47,0,39.65,One year,70.85159494912806,2003.8546123926928,843.4684807051019
0674-EYYZV,1,0,54.65,Month-to-month,70.97004223242315,2765.387633861032,2738.391510199642
4480-MBMLB,36,0,104.8,One year,71.59534944553224,5337.995447215984,3126.506823986102
1395-OFUWC,43,0,29.3,Month-to-month,71.05627362780636,1483.980181477734,716.2263256917407
0822-QGCXA,27,0,83.85,Month-to-month,71.74041455311581,4277.380843460312,3012.2704833725647
0872-NXJYS,9,1,79.55,Month-to-month,71.62273544137457,4053.0448354291857,0.0
2832-KJCRD,38,0,103.65,Month-to-month,70.77736075909782,5234.216220595082,2887.342937546177
3588-WSTTJ,35,0,99.05,Month-to-month,71.6208365649938,5046.462916361554,3025.474094703717
5090-EMGTC,59,0,100.05,Two year,70.874188688736,5057.59121188223,1169.8336155195495
2346-CZYIL,27,0,20.35,Two year,71.74022362932298,1038.0981130565158,731.0613112331156
3798-EPWRR,2,0,43.95,Month-to-month,71.75598996251354,2242.354626455731,2199.0864544474903
6258-NGCNG,7,0,23.5,Month-to-month,71.59185398719785,1196.9304320951821,1113.7533528104907
4186-ZBUEW,36,0,70.7,One year,71.74896588487641,3606.89093733223,2116.564723917717
5274-XHAKY,41,0,94.3,Month-to-month,71.04155731803523,4775.346161775219,2441.700589143017
1442-BQPVU,13,0,29.15,Month-to-month,70.75350418731767,1471.6731210033286,1272.359377545137
3978-YNKDD,19,0,20.85,Two year,70.96546410795303,1054.9963204034734,840.6433356896648
4940-KHCWD,60,0,37.7,Two year,71.77331445448695,1923.8235596016405,420.9282647372751
9412-ARGBX,48,1,95.5,Two year,71.46936256268577,4857.891631106075,0.0
1389-CXMLU,3,1,91.05,Month-to-month,71.6546656405184,4640.5135995440905,0.0
9589-ABEPT,69,0,92.45,Two year,71.73042208604899,4715.594905842182,268.78009505624215
9388-ZEYVT,43,0,44.15,One year,70.90297507597364,2232.488882974218,1074.7753825071406
0305-SQECB,11,0,36.05,One year,71.71596236377343,1838.5240331701755,1634.198678662953
7605-SNLQG,45,0,50.25,Month-to-month,71.74900996636477,2563.59763715114,1175.3991967942186
4670-TABXH,72,0,109.75,Two year,70.98285185783706,5554.29613470667,0.0
5561-NWEVX,2,1,79.2,Month-to-month,71.49439064821777,4029.799464195376,0.0
0064-SUDOG,12,0,20.3,Two year,70.7334352365315,1024.6526042620787,897.1493905045197
8561-NMTBD,67,0,112.35,One year,71.06682063802933,5690.910984399675,526.738484326353
5161-XEUVX,37,0,94.3,Two year,71.02596888243102,4774.562030643787,2710.3058484580683
8292-FRFZQ,39,0,41.15,One year,71.71313460315316,2098.5584253794173,1143.9347214342033
8591-NXRCV,41,0,74.65,Month-to-month,71.50084692479624,3798.546223065854,1956.1336716394712
7895-VONWT,25,0,48.25,Month-to-month,70.95020656172747,2441.0255486762476,1769.777810337454
4526-RMTLL,8,0,76.15,Two year,71.67744446086354,3882.0338879567184,3572.7326136915494
6253-GNHWH,71,0,71.1,Two year,70.84776790363236,3593.1476506485474,68.20568491274108
4566-NECEV,5,0,96.55,Month-to-month,71.70054947256962,4923.1883851003295,4681.818437560534
8080-POTJR,30,0,79.3,One year,71.03850524806961,4015.6179883881105,2657.264036073434
6906-MPARY,40,0,89.6,One year,71.52233182939239,4560.298438388725,2414.6423654343434
3662-FXJFO,54,0,20.5,Two year,70.89949287670245,1036.5648966727676,324.4176503175456
8107-RZLNV,72,0,106.3,Two year,70.67422973930618,5362.184570972574,0.0
0516-OOHAR,28,0,100.35,One year,71.66204882692112,5114.897874804958,3535.52239525319
2027-CWDNU,18,0,85.6,Month-to-month,71.49336270910237,4355.392958160152,3530.669900648892
2737-WFVYW,2,1,45.25,Month-to-month,71.52685893836144,2303.1616027446157,0.0
9912-OMZDS,59,0,106.15,One year,71.02833591325188,5374.680792703655,1247.5598720885355
3733-ZEECP,22,0,51.1,Month-to-month,71.65514321112413,2604.408872182926,1991.2509851548919
7878-RTCZG,1,0,19.9,Month-to-month,71.74713813635594,1015.2158571524692,1005.4680157239932
2452-MRMZF,72,0,25.7,Two year,71.57257308010863,1308.7196410022982,0.0
2272-QAGFO,14,1,74.3,Month-to-month,70.58151434484655,3744.3007389557356,0.0
7103-IPXPJ,50,0,99.4,One year,71.40399337578934,5052.815242686259,1919.7738454080225
4342-HFXWS,48,0,69.7,One year,70.59479677514516,3512.9812715110265,1419.055719544273
3545-CNWRG,49,0,98.35,Month-to-month,70.72040366443078,4963.580835123076,1935.69007605092
1785-BPHTP,28,0,85.45,Month-to-month,71.65332548076265,4355.039388758533,3010.073705180835
4989-LIXVT,68,0,95.9,Month-to-month,70.74631335140162,4841.259666925545,356.178212624921
7315-WYOAW,13,0,100.75,Month-to-month,70.9681193800062,5098.026631482199,4410.740052394459
1173-XZPYF,11,0,89.2,Month-to-month,71.79509406164576,4552.892198684426,4047.756059597047
9850-OWRHQ,3,1,74.1,Month-to-month,70.92061972619219,3747.638291627844,0.0
3768-NLUBH,57,1,100.6,Month-to-month,71.65131577783887,5127.065716922626,0.0
8676-TRMJS,3,1,75.0,Month-to-month,71.58204469196073,3819.59900456999,0.0
2509-TFPJU,72,0,25.75,Two year,71.75628220025347,1313.7840191077862,0.0
9530-GRMJG,70,0,84.1,Two year,70.85007454447299,4250.226149985799,158.8652176653899
6898-RBTLU,49,0,79.3,Two year,70.81945828487916,4006.348925445947,1565.5020993701853
5481-NTDOH,67,0,107.05,One year,70.9218264442195,5414.167166993449,499.13849837256976
2068-WWXQZ,46,0,20.05,Two year,70.87553002175439,1013.5546212376695,442.4593643530411
7359-SSBJK,64,1,70.2,Two year,70.93106343047813,3550.7853913603126,0.0
2061-VVFST,37,0,19.5,Month-to-month,71.53466397810888,992.6037351047003,567.2518642291313
0685-MLYYM,2,1,70.75,Month-to-month,71.6617333608165,3606.1567746594396,0.0
0749-IRGQE,13,0,45.3,Month-to-month,71.51464969709298,2305.411972950333,1998.2113146824254
2380-DAMQP,72,0,115.15,Two year,71.65074896095251,5868.56979913231,0.0
2256-YLYLP,68,0,72.95,Two year,71.67843020679356,3718.940079614304,281.14255335605674
1272-ILHFG,15,0,19.65,One year,71.31836812467552,997.9748745907705,842.3138503371051
0164-XAIRP,24,0,19.55,Two year,71.76754139562549,997.572580379787,739.3212318537113
5666-CYCYZ,24,0,89.55,Month-to-month,71.75341337011264,4568.77042170668,3385.652328025444
4011-ARPHK,27,0,50.35,Month-to-month,70.69627030408068,2540.4420730327756,1774.334303218523
8182-PNAGI,12,1,50.25,Month-to-month,71.77605326369805,2564.3208203038744,0.0
6365-HITVU,71,0,87.25,Two year,70.82921040545948,4408.448440324491,83.65406053829602
7558-IMLMT,67,0,20.8,Two year,71.64441899413453,1059.9928840412954,99.64482031126684
9488-FYQAU,63,0,109.25,Two year,71.45928861707327,5556.740035497131,915.7564164096377
3590-TCXTB,1,0,20.35,Month-to-month,71.03776498733245,1030.4815743008407,1020.4363900438495
6994-KERXL,4,0,55.9,Month-to-month,70.92258673435065,2827.2244038722215,2715.044635939294
7957-RYHQD,40,1,79.2,Month-to-month,71.64959848070534,4036.345136076278,0.0
2180-DXNEG,12,1,96.0,Month-to-month,71.6162686781581,4890.836087132173,0.0
1960-UOTYM,52,0,79.2,Two year,71.72339902092247,4039.456435462959,1416.822560114868
2740-JFBOK,10,0,24.0,Month-to-month,71.56153436196807,1222.009561859881,1098.7656985075855
6500-JVEGC,68,0,101.35,One year,71.76304393095944,5171.316559730717,391.87613522316417
5515-AKOAJ,54,1,100.1,Month-to-month,71.62445910501543,5100.152049743475,0.0
8976-OQHGT,4,1,56.5,Month-to-month,71.0488499402854,2861.376283063634,0.0
5245-VDBUR,52,0,35.45,One year,70.84767190270173,1791.5183553110098,616.641179009738
6230-BSUXY,1,1,85.0,Month-to-month,71.76668589115812,4337.2333906972935,0.0
8469-SNFFH,70,0,79.4,One year,70.7401526632628,4008.0393130559582,149.36096515911632
2144-ESWKO,43,0,35.2,One year,71.82920167444223,1797.2958313838687,878.3570321199093
1241-FPMOF,52,0,19.65,Two year,70.86753526241205,993.2502353454544,342.0255231924526
9928-BZVLZ,12,0,49.85,Two year,70.91227381482088,2520.9624497799464,2208.460813226984
4114-QMKVN,56,0,68.75,One year,70.6227808487463,3466.127613112846,966.6031104082246
9003-CPATH,42,0,79.9,Month-to-month,71.67171302500381,4072.9605307301035,2044.0847089468364
1754-GKYPY,22,0,89.75,Month-to-month,71.52052992663529,4567.846737186687,3489.34643742325
5294-CDGWY,51,1,59.3,One year,70.48822653782125,2985.4295429321437,0.0
7956-XQWGU,27,0,19.4,Month-to-month,70.91387157385478,981.0932014749121,686.4254690395209
1591-MQJTP,51,0,93.65,One year,71.77411489942378,4778.980908564416,1753.5214868234814
5295-PCJOO,4,1,49.4,Month-to-month,70.50177725289502,2487.376602211845,0.0
2369-FEVNO,1,0,19.9,Month-to-month,71.02707044276542,1007.580987393324,997.7567972672574
9863-JZAIC,35,1,55.0,Month-to-month,71.03776498733245,2785.085335948218,0.0
7471-MQPOS,71,0,72.9,One year,71.56736477022072,3712.0803794462736,71.3456945582128
7660-HDPJV,1,1,69.2,Month-to-month,70.73581451003318,3492.9923580575446,0.0
5115-SQAAU,69,0,25.6,Two year,71.75813264840022,1306.1561185448481,74.5156787694031
9845-QOMAD,14,0,19.75,One year,70.93884114141233,999.056488830257,853.1781003337971
7672-VFMXZ,57,0,55.7,Month-to-month,71.64413739005367,2838.5302861500936,763.7070020233994
9739-JLPQJ,72,0,117.5,Two year,71.694798118564,5991.091719091625,0.0
9916-AYHTC,48,0,19.85,Two year,70.96477390629052,1004.3896666296204,408.75170362081934
3855-ONCAR,4,0,78.9,Month-to-month,71.00327476789701,3993.8798441116683,3835.681742340779
1488-SYSFC,31,0,20.65,Month-to-month,70.94732331853328,1044.676575034926,676.9455761245129
7931-PXHFC,38,1,62.3,One year,71.60244061043085,3173.4901522210153,0.0
3990-QYKBE,37,1,92.5,Month-to-month,70.66114618299683,4665.412652731253,0.0
0970-QXPXW,1,0,19.65,Month-to-month,70.71330417557692,991.6323019383983,981.8986249577822
3259-KNMRR,57,0,79.75,Two year,71.66562369266572,4065.0556590166366,1094.1994813220006
6120-RJKLU,62,0,79.95,Two year,71.7545054141874,4079.032452571733,750.6216112388041
9572-WUKSB,3,0,29.9,Month-to-month,70.86756523982804,1511.3583428567508,1466.5540220036537
5893-KCLGT,72,0,19.75,Two year,70.96160052170393,999.2963291078873,0.0
0076-LVEPS,29,0,45.0,Month-to-month,71.45761993872893,2288.777406061749,1550.1418864219079
3640-JQGJG,13,0,44.8,Month-to-month,70.95378596293423,2266.5714599452617,1960.9118518444368
4919-MOAVT,3,1,69.65,Month-to-month,70.92775802580775,3522.8429990545355,0.0
1596-OQSPS,11,0,51.1,Month-to-month,70.66559120261172,2577.446572770077,2284.5103050008115
9867-XOBQA,21,0,53.15,Two year,70.27517606289162,2669.757183712362,2055.024072945135
9546-KDTRB,19,0,24.7,Month-to-month,70.73184110154614,1246.7237695234855,992.1490370964985
3090-HAWSU,61,1,111.6,Two year,71.79760357337683,5696.368412788782,0.0
9820-RMCQV,11,1,48.55,Month-to-month,70.95109799030968,2456.2260020367776,0.0
3174-RKMOW,35,0,109.95,Month-to-month,70.70014344210867,5547.826341011972,3290.4198608119605
1760-CAZHT,25,0,20.8,Month-to-month,71.55760890629722,1059.0314739682747,771.0488647626684
7839-QRKXN,1,1,20.2,Month-to-month,71.840601113064,1031.5252361865237,0.0
8441-SHIPE,67,0,25.6,Two year,70.87706873066566,1294.135651764087,119.16107881388942
5204-QZXPU,19,1,39.65,Month-to-month,70.87534621075514,2004.357244058405,0.0
4597-ELFTS,56,1,24.9,One year,70.88062880947055,1258.796440439534,0.0
1320-GVNHT,72,0,108.4,Two year,70.95464222044998,5484.342968034923,0.0
1047-RNXZV,43,0,19.55,Two year,71.7590528049749,997.4842654980074,486.9345870767818
3541-ZNUHK,55,0,85.1,Month-to-month,70.91865126915526,4303.878471498642,1278.418737455373
8450-JOVAH,2,1,56.7,Month-to-month,71.71919625367269,2891.7567528465847,0.0
8725-JEDFD,27,0,69.05,Month-to-month,70.77313048037288,3486.7965845005197,2436.804435753975
7562-UXTPG,13,0,70.15,Month-to-month,70.74005707199122,3541.104200479607,3061.382533640411
8071-SBTRN,70,0,111.15,Two year,71.02885811013634,5627.876181815399,211.38365505327732
1113-IUJYX,14,1,105.95,One year,71.64926964324104,5399.612350861563,0.0
6668-CNMFP,19,0,89.35,One year,71.63226738579006,4552.804861809676,3640.830830962145
5626-MGTUK,20,0,89.1,Month-to-month,71.78057909286699,4547.099864091521,3586.4327088768437
5681-LLOEI,43,0,91.25,One year,70.78689103889401,4608.493510716047,2214.3962740522697
8212-DJRCH,5,0,90.35,Month-to-month,71.5835776039755,4601.417348068526,4375.260074871012
4323-OHFOW,70,0,105.55,One year,71.60271380302947,5376.610627190057,205.03065398232332
4933-BSAIP,40,0,19.1,Two year,71.66423017373977,973.560289975213,516.5466237829686
2030-BTZRO,6,0,20.4,Two year,71.41613803777125,1037.1282819828853,975.4314628569892
1116-DXXDF,39,0,100.45,Two year,70.95212207365617,5081.989015851079,2741.6532631108216
9274-CNFMO,4,1,74.95,Month-to-month,71.80374904728225,3825.8975331090237,0.0
7758-XKCBS,15,1,29.7,Month-to-month,71.0509729534018,1504.1553247597342,0.0
8992-JQYUN,1,1,50.35,Month-to-month,71.77607975290896,2569.4246560597508,0.0
6563-VNPMN,45,0,85.7,Month-to-month,71.76229288503976,4372.751431855808,2005.375676637469
0617-AQNWT,64,1,47.85,Two year,71.74376771871755,2441.023655159503,0.0
2267-WTPYD,57,0,94.0,Month-to-month,70.74008926572688,4745.030765450487,1252.1405530427905
0270-THENM,72,0,69.85,Two year,71.78044913027858,3564.6969145768735,0.0
2446-PLQVO,1,1,70.3,Month-to-month,70.65673289409386,3545.547910949593,0.0
4707-MAXGU,72,0,25.85,Two year,71.64963453469966,1317.418700296122,0.0
2710-WYVXG,3,0,71.1,Two year,71.76085585805684,3627.7475727400265,3522.231841941623
3005-NFMTA,55,1,98.8,Month-to-month,70.91897102147286,4996.764131782975,0.0
6300-BWMJX,59,0,93.35,Month-to-month,71.67489032961362,4758.741937101358,1120.7734854855273
8784-CGILN,18,1,99.85,Month-to-month,71.68816183501558,5090.800546451005,0.0
5389-FFVKB,32,1,80.3,Month-to-month,70.7529599653487,4054.0196040332567,0.0
7009-LGECI,4,0,50.55,Month-to-month,71.65452455678728,2576.3604258440773,2475.7177197886554
8444-WRIDW,66,1,80.45,Month-to-month,71.1842938724929,4080.106841263996,0.0
5022-KVDQT,27,0,81.3,Month-to-month,71.70895019253248,4145.938005467991,2918.9873881745943
7976-CICYS,4,0,20.7,Month-to-month,70.64692341885849,1043.8864502658116,1002.2221254312694
1036-GUDCL,60,0,79.05,Month-to-month,71.57298448386838,4025.475979771706,876.3354338910614
2005-DWQZJ,8,0,19.05,Two year,71.82887010768876,972.6808889720428,895.431998838166
8148-WOCMK,8,0,19.6,Two year,70.66014795938463,988.5526638436435,908.0617378785537
